AROKATO;Nom;Etat2001;Dist2001;Longitude;Latitude;Stat_cap;Dist_Cap;Status U/R;Status D;1961;1981;1991;2001;2011
ARR4742902;Nawala;9;2;77.698088;29.316997;0;0;R;R;4960;7085;8640;10020;12177
ARR47431018;Ayyampalayam;10;18;85.43007;25.905019;0;0;U;TP;2920;10068;10598;12163;12175
ARR47443305;Papparapatti;33;5;78.055453;12.21127;0;0;U;TP;3554;11107;14976;11276;12174
ARR47452014;Itkithakurgoan;20;14;85.111435;23.345389;0;0;R;R;7560;8791;9157;11446;12174
ARR4746315;Boha;3;15;75.523784;29.835145;0;0;R;R;4607;6980;8258;10589;12170
ARR4747615;Ponnampatti;6;15;76.818804;28.707841;0;0;R;TP;4141;9002;9377;10660;12167
ARR47482328;Pansemal;23;28;74.699072;21.660007;0;0;U;TP;6153;8546;9602;10744;12166
ARR47493330;Bhaurasa;33;30;77.304745;8.148063;0;0;U;TP;6061;7770;9576;10412;12166
ARR47503312;Thirumalayampalayam;33;12;76.929572;10.879751;0;0;U;TP;5560;9587;9684;11136;12164
ARR47511802;Sapatgram;18;2;90.110434;26.333335;0;0;R;R;7913;11990;12621;12126;12163
ARR4752602;Shahzadpur;6;2;77.032646;30.44657;0;0;R;R;5744;9186;9766;11011;12162
ARR47531912;Sehakhala;19;12;88.170805;22.769247;0;0;R;R;5994;8397;9069;10830;12161
ARR475596;SaidNagli;9;6;78.39615549;28.66965042;0;0;R;R;3657;6530;7247;9428;12160
ARR47562808;Azmatgarh;28;8;79.634671;16.728795;0;0;R;TP;4056;6993;8227;11049;12160
ARR475794;ShahbazpurKalan;9;4;78.55779966;28.76849517;0;0;R;R;2694;4018;5155;9196;12158
ARR475886;Shahjahanpur;8;6;76.44877034;27.99529968;0;0;U;CT;5012;7094;8516;10731;12150
ARR4759196;Bakharpur;19;6;88.09403474;24.93125854;0;0;R;R;5281;7041;7259;9339;12148
ARR47601013;Dihlahi;10;13;85.834189;26.089688;0;0;R;R;2396;6305;7237;10298;12136
ARR47612809;Mulug;28;9;79.944338;18.189493;0;0;R;R;2664;3649;4530;11643;12135
ARR4763963;BasantpurMustahakam;9;63;84.13542934;25.83309136;0;0;R;R;2193;7311;7718;9672;12120
ARR47641603;Kharar;16;3;91.8823;23.9219;0;0;R;R;2785;9283;10314;11580;12118
ARR47652904;Ravoor;29;4;77.003079;17.087043;0;0;R;R;4207;6472;8629;10444;12117
ARR47672709;Rambha;27;9;79.086735;21.323445;0;0;U;CT;5233;7370;9213;10716;12111
ARR4770928;Deeh;9;28;81.409875;26.110947;0;0;R;R;3455;4546;5555;10370;12110
ARR4771915;BeriChahar;9;15;77.906954;27.049814;0;0;R;R;4436;7155;8694;10533;12107
ARR4772946;Satrikh;9;46;81.193799;26.859693;0;0;U;TP;4386;6645;8025;10132;12107
ARR4773960;Paikauli;9;60;83.73072858;26.44332775;0;0;R;R;4706;7284;7815;9727;12106
ARR47742809;Paidipalle;28;9;79.618225;18.012867;0;0;R;R;5193;7418;9775;10915;12105
ARR47751004;RewasiMaksudpur;10;4;85.396708;26.575674;0;0;R;R;3893;6829;7722;10403;12104
ARR4776612;Midhakur;6;12;75.927845;29.543104;0;0;R;R;2640;6769;8387;10030;12102
ARR4777102;Ramgarhwa;10;2;84.83576326;26.89086532;0;0;R;R;4823;7198;8098;9785;12101
ARR4778339;Erumaipatti;33;9;78.29095792;11.14563921;0;0;U;TP;1691;4335;4563;9301;12085
ARR47801914;Chapari;19;14;86.565122;23.48822;0;0;U;CT;6932;10574;10902;12310;12073
ARR47812001;Mathurapur;20;1;83.552659;24.394376;0;0;R;R;2433;3631;4670;10011;12066
ARR4782915;Rohta;9;15;78.0062;27.1027;0;0;U;CT;5192;6256;6384;9340;12063
ARR47832119;Walani;21;19;85.0898;19.5203;0;0;U;TP;4134;7370;9213;10716;12063
ARR47842707;PachmarhiCantt;27;7;78.356467;21.506545;0;0;R;R;5155;9546;12495;11370;12062
ARR47852720;Trimbak;27;20;73.52898927;19.93307765;0;0;R;R;4731;6759;7883;9804;12056
ARR4787619;Sundhad;6;19;77.321218;27.918863;0;0;R;R;5854;7702;8853;10415;12048
ARR47901915;Vaniputhur;19;15;87.5564;22.3605;0;0;U;TP;6317;10706;12104;12207;12044
ARR47912814;Jawhar;28;14;81.767097;17.081406;0;0;R;R;4304;7055;9325;11298;12040
ARR4792818;Bagra;8;18;72.5944;25.1998;0;0;R;R;4355;6805;7183;9213;12039
ARR4793295;Mannaekhalli;29;5;77.36785186;17.72622848;0;0;R;R;3383;4765;6567;9740;12039
ARR47942925;Somvarpet;29;25;75.847785;12.596952;0;0;U;TP;8830;10502;11879;12571;12038
ARR4796242;Vav;24;2;71.51183223;24.36514707;0;0;R;R;5196;7423;8068;9920;12034
ARR47973310;Arachalur;33;10;77.692035;11.160739;0;0;U;TP;4598;9996;11164;12343;12034
ARR4799202;Kangra;2;2;76.270926;32.102536;0;1;U;M;7235;10529;10726;11302;12031
ARR48002823;Karvetinagar;28;23;79.445942;13.42072;0;0;R;R;6189;9824;10831;10979;12031
ARR48011018;Sahtha;10;18;85.2580502;25.87509573;0;0;R;R;3762;6168;7490;9100;12029
ARR48022735;Vikravandi;27;35;74.512217;17.044906;0;0;R;TP;5165;7378;8698;10145;12022
ARR48033308;UttarKamakhyaguri;33;8;78.737;11.4747;0;0;U;TP;5702;8910;9092;10547;12022
ARR48042815;Velivennu;28;15;81.689288;16.845164;0;0;R;R;3138;8046;8210;10043;12018
ARR4805963;HaldiRampur;9;63;83.92541873;26.11157984;0;0;R;R;5290;6961;8060;9841;12015
ARR4807812;Nareda;8;12;76.102536;27.728896;0;0;R;R;4763;7633;8352;10247;12010
ARR4808287;Marikal;28;7;77.72705107;16.60366126;0;0;R;R;6411;7915;8794;9508;12010
ARR4809917;Jaithara;9;17;79.018489;27.511287;0;0;U;TP;7631;13192;14992;20122;12009
ARR4810329;Chinnakanal;32;9;77.17895714;10.04358995;0;0;R;R;8048;10731;11178;12949;12005
ARR4812916;Chandwar;9;16;78.38724641;27.09634938;0;0;R;R;2519;6298;6730;9268;12004
ARR481399;Vait;9;9;78.01361917;28.76175153;0;0;R;R;2038;6573;7303;9838;12000
ARR48152417;Vejalpur;24;17;73.56281468;22.69065966;0;0;R;R;4990;8457;8542;9614;11995
ARR48161902;Kukurjan;19;2;88.565423;26.484791;0;0;R;R;4330;7873;8748;10354;11995
ARR48172818;Dornala;28;18;79.09625839;15.90710712;0;0;R;R;3157;5262;7261;9518;11993
ARR4818965;Mainpur;9;65;83.4794907;25.51719317;0;0;R;R;3149;5430;6675;8947;11992
ARR4819965;Sailana;9;65;83.527295;25.573547;0;0;U;TP;6418;9301;11096;10888;11989
ARR48203309;Paramathi;33;9;78.021678;11.154204;0;0;U;TP;6149;9608;10114;11124;11986
ARR48211909;Telgaon;19;9;87.3313;23.7061;0;0;U;TP;3438;6643;6980;11221;11986
ARR48222811;Kaviti;28;11;84.690605;19.011726;0;0;R;R;4122;8588;10057;11129;11984
ARR4454194;PurbbaGomaidighi;19;4;88.34538889;26.2767954;0;0;R;R;4112;5874;6183;8870;11982
ARR4823946;Kursi;9;46;81.045394;27.063171;0;0;R;R;3932;7418;8199;10798;11979
ARR4824246;Paliyad;24;6;72.55198042;23.38061201;0;0;R;R;3110;5981;6296;9278;11977
ARR48252324;Jobat;23;24;74.56868857;22.41584232;0;0;U;TP;3846;7691;8096;9991;11976
ARR4826241;Mankuva;24;1;69.56608983;23.20874972;0;0;U;CT;4576;7501;7814;9903;11975
ARR48272419;Nandesari;24;19;73.09221;22.409994;0;0;U;CT;3119;4141;4788;10084;11969
ARR4460942;MohammadpurGaunti;9;42;81.280241;25.798441;0;0;R;R;4841;7226;8169;11014;11967
ARR4828921;Barkhera;9;21;79.80608789;28.452416;0;0;U;TP;4577;6935;7005;9903;11964
ARR48292127;Tikarpada;21;27;83.49458576;19.62410114;0;0;U;CT;3796;5931;6670;9023;11962
ARR48302335;Bhainsdehi;23;35;77.63133;21.646095;0;0;U;TP;8740;12667;14074;15766;11961
ARR4831801;Sathiala;8;1;73.025437;29.00597;0;0;U;CT;4340;7741;8910;10925;11960
ARR4832811;Mandawar;8;11;76.8523;27.1554;0;0;U;CT;3560;7266;7582;10109;11960
ARR4466958;Bhaisaha;9;58;83.49523985;26.70828085;0;0;;;3932;6553;7895;9716;11957
ARR48372822;Amarapuram;28;22;76.977441;14.130293;0;0;R;R;5494;9312;10334;11766;11950
ARR48383316;Shivrajpur;33;16;78.935553;11.405939;0;0;R;TP;4347;6038;7548;10218;11948
ARR48402801;Kharaghoda;28;1;79.549366;19.368387;0;0;R;CT;4528;9633;10034;10924;11944
ARR48412819;Ganguvarpatti;28;19;79.40828;14.511775;0;0;R;TP;5395;8701;9561;10592;11942
ARR4842GUJ2;Vijapur;24;4;72.79331337;23.60036142;0;0;R;R;6483;8004;8425;10161;11938
ARR4843918;Kusmara;9;18;79.28602901;27.10593337;0;0;U;TP;3545;5811;7052;9215;11938
ARR48442317;RampurNaikin;23;17;81.47395365;24.33940738;0;0;U;TP;7745;12101;12223;9900;11936
ARR48451028;Hathiakan;10;28;84.98909808;25.60786503;0;0;R;R;3553;6663;7287;9310;11927
ARR44751020;Bhilakhedi;10;20;86.181757;25.663785;0;0;R;R;5347;8568;8655;11168;11925
ARR4849104;Bhutahi;10;4;85.55049479;26.73397196;0;0;R;R;4332;6189;6727;9617;11919
ARR4850915;Barara;9;15;77.9003;27.1342;0;0;R;R;4166;6127;7817;10217;11918
ARR48512806;Mankhal;28;6;78.476796;17.210195;0;0;R;R;3966;7210;7701;10587;11916
ARR48522335;Athner;23;35;77.916347;21.623249;0;0;R;R;4324;6864;8787;10304;11915
ARR4480103;Chhapra;10;3;85.3718;26.384956;0;0;R;R;3939;5968;7120;10032;11914
ARR48532402;Gadh;24;2;72.272672;24.129896;0;0;R;R;5501;9168;9651;11134;11910
ARR48542424;Athur;24;24;73.36331;20.759389;0;0;U;TP;4696;9783;10714;11744;11910
ARR48552205;Tanakal;22;5;82.817647;22.376018;0;0;U;CT;4343;10099;11575;12600;11908
ARR4856201;Meral;20;1;83.7069461;24.18787727;0;0;R;R;2408;6021;6272;8986;11908
ARR485792;Mansoorpur;9;2;77.74793854;29.37039954;0;0;R;R;2824;6723;7795;9744;11904
ARR4486249;PaneliMoti;24;9;70.154912;21.871731;0;0;R;R;6635;10701;11147;11626;11903
ARR44872716;Goregaon;27;16;77.03192495;19.92638988;0;0;R;R;3888;6859;8277;9802;11901
ARR4858934;Binaur;9;34;80.15427;26.387543;0;0;R;R;4764;6352;8410;10349;11894
ARR4859222;Ramanujganj;22;2;83.70021607;23.80519878;0;0;U;TP;6127;7756;7834;9855;11893
ARR4860958;JanglDumriNo1;9;58;83.40332406;26.89872166;0;0;R;R;4062;7254;7940;9714;11884
ARR48612415;Kathana;24;15;72.789158;22.294723;0;0;R;R;5765;8869;9746;10670;11882
ARR486394;DevapurMustahkam;9;4;78.80682354;28.79562443;0;0;R;R;2684;4792;5654;8121;11879
ARR4866943;Shakerdaha;9;43;81.71019108;25.64732684;0;0;R;R;4349;6691;7709;9343;11876
ARR48672814;Prathipadu;28;14;82.188227;17.231345;0;0;R;R;5542;8526;9496;12139;11876
ARR4868818;Ummedabad;8;18;72.4386;25.3754;0;0;R;R;5039;6809;8133;10543;11874
ARR48693330;Thenthamaraikulam;33;30;77.506457;8.100552;0;0;U;TP;5175;7610;9571;11106;11872
ARR48702718;Badnapur;27;18;75.7257;19.8686;0;0;R;R;4291;7946;8292;9866;11869
ARR48732903;Araladinni;29;3;75.893495;16.346062;0;0;R;R;3422;8147;9052;10363;11863
ARR4874197;Telia;19;7;88.2892697;24.32171146;0;0;R;R;4114;6397;6504;9646;11863
ARR4876326;Kavasseri-II;32;6;76.47355464;10.65563161;0;0;R;R;5817;9382;10627;11275;11855
ARR4877928;Parsadepur;9;28;81.50418434;26.08143262;0;0;U;TP;3416;6831;7191;9739;11853
ARR4878959;BashiaBanbirpur;9;59;84.03094198;26.87272338;0;0;R;R;3139;5485;5824;8308;11851
ARR48792901;Yellur;29;1;74.518522;15.782032;0;0;U;CT;7882;9612;10818;11352;11850
ARR48802724;Navghar;27;24;72.993641;18.893956;0;0;U;CT;2616;5797;6236;11909;11848
ARR4881301;Tibri;3;1;75.431062;31.985063;0;0;U;CT;821;1416;1718;10450;11845
ARR48821915;KeshabpurJalpai;19;15;87.97212;22.12221;0;0;R;R;5070;7638;7992;10467;11845
ARR48832425;Dungri;24;25;72.949897;20.692093;0;0;R;R;2184;3917;4173;10993;11842
ARR48842815;Kalipatnam;28;15;81.516793;16.389349;0;0;R;R;6204;9124;11509;12167;11839
ARR48852418;Nadhelav;24;18;74.21128182;22.70974731;0;0;R;R;2967;5599;6086;8019;11837
ARR48862926;Saligrama;29;26;76.261931;12.560039;0;0;R;R;6573;10113;10879;11780;11836
ARR45111013;Alinagar;10;13;86.24960569;26.0606868;0;0;R;R;2420;5622;6339;9432;11835
ARR4887803;Beriyawali;8;3;72.60938;28.746872;0;0;U;CT;9870;23500;24737;12344;11831
ARR4888613;Barwa;6;13;75.60517971;28.96324485;0;0;R;R;5353;7234;7863;9829;11830
ARR4889934;VKalathur;9;34;80.1447;26.6846;0;0;U;NP;4727;7385;9349;10218;11830
ARR48923313;Vembarpatti;33;13;78.121236;10.250797;0;0;R;R;4878;7868;9568;10477;11829
ARR4894908;Malakpur;9;8;77.22521;29.117863;0;0;R;R;5314;9224;11122;11288;11824
ARR48952735;Kadegaon;27;35;74.331203;17.300576;0;0;R;R;4317;7574;8091;10452;11821
ARR48962709;Kondhali;27;9;78.640703;21.136639;0;0;R;R;5162;9217;10562;11418;11817
ARR4897961;Jiyanpur;9;61;83.331981;26.153655;0;0;U;TP;4541;6221;7314;10305;11816
ARR489892;Morna;9;2;77.93580031;29.46515666;0;0;R;R;2778;5448;7596;9578;11815
ARR4899945;Barokhar;9;45;81.94285842;24.90056049;0;0;R;R;2461;4732;6310;8454;11815
ARR4900914;Baldeo;9;14;77.8226136;27.4071756;0;0;U;TP;4942;6256;7709;9684;11813
ARR49012706;Ansing;27;6;77.316057;20.040136;0;0;R;R;4253;7876;9120;10126;11809
ARR49032822;MundNishankrao;28;22;77.566797;14.641303;0;0;R;R;5408;7725;8945;12617;11804
ARR45251017;ShitabDiara;10;17;84.606684;25.762805;0;0;R;R;6068;10380;12021;15411;11800
ARR4904962;Dohrighat;9;62;83.5136;26.2723;0;0;U;TP;4256;6864;8056;10248;11799
ARR49052130;Balimela;21;30;82.062728;18.229473;0;0;R;R;5420;9187;8076;11502;11796
ARR4907607;Chulkana;6;7;76.987423;29.207065;0;0;R;R;6239;8319;9243;10279;11793
ARR49081032;Dinod;10;32;84.205697;25.076397;0;0;R;R;3148;7678;8082;10102;11792
ARR49092802;Pitlam;28;2;77.824592;18.221733;0;0;R;R;5379;6481;7938;10327;11789
ARR4910104;BaheraZahid;10;4;85.68050328;26.44788947;0;0;R;R;5163;6619;7033;9982;11789
ARR49112802;Bhiknoor;28;2;78.399848;18.188223;0;0;R;R;6805;9452;11087;12134;11787
ARR4912194;Ghirnigaon;19;4;88.43581604;26.39216345;0;0;R;R;3526;6186;6512;9588;11782
ARR4913613;Rajpur;6;13;76.0496;28.7936;0;0;R;R;2475;3344;4115;10102;11780
ARR49142108;Gudu;21;8;86.929453;21.405971;0;0;R;R;5496;7943;8334;10247;11778
ARR49153330;Thamaraikulam;33;30;77.493473;8.106445;0;0;R;R;3537;8628;9805;10749;11776
ARR4916968;Deeghuparwar;9;68;82.22970662;25.25144488;0;0;R;R;4421;6407;6928;9029;11767
ARR4917970;Babhani;9;70;83.07619495;23.95381079;0;0;R;R;4118;5800;6619;8825;11766
ARR4918826;KherwaraChhaoni;8;26;73.59399115;23.98374263;0;0;U;CT;3956;6564;7181;9882;11765
ARR49192727;Sirsala;27;27;76.37837573;18.97620279;0;0;R;R;3815;6055;6582;9082;11765
ARR49212328;NiwaliBuzurg;23;28;74.92162993;21.68237459;0;0;R;R;4753;6093;6846;9687;11760
ARR49222322;Owk;23;22;76.2408;23.8353;0;0;U;TP;4477;7107;8884;14198;11760
ARR49232804;Eddumailaram;28;4;78.146436;17.498184;0;0;U;CT;6995;12061;12183;13592;11759
ARR49242811;Shermahammadpuram;28;11;83.83237;18.299671;0;0;R;R;4862;8529;9804;11161;11756
ARR4546969;Vijaypur;9;69;82.389952;25.131376;0;0;R;R;3881;7921;8566;10035;11755
ARR4925605;Batta;6;5;76.32398;29.71163;0;0;R;R;5024;7281;9216;10704;11755
ARR4927961;Valangaiman;9;61;82.896444;26.173835;0;0;U;TP;6713;9323;9713;11281;11754
ARR49283313;Neikkarapatti;33;13;77.833013;10.269033;0;0;U;TP;4213;5543;5976;12099;11753
ARR4929940;Bahsuma;9;40;80.619285;25.403167;0;0;U;TP;5194;8245;9060;10561;11753
ARR4932902;GarhiPukhta;9;2;77.3093;29.5489;0;0;U;TP;3785;7279;9195;12082;11748
ARR4551961;Chinawal;9;61;83.359575;26.155814;0;0;U;TP;2423;8655;9634;11049;11747
ARR49333313;A-Kalayamputhur;33;13;77.48315675;10.45433352;0;0;R;R;4326;7865;8739;9859;11746
ARR4934219;Gujidarada;21;9;86.54610885;21.00004343;0;0;R;R;4918;7685;8353;9459;11746
ARR4935908;Bijrol;9;8;77.315225;29.124755;0;0;R;R;5315;9843;11013;11371;11742
ARR45551022;Dhanaura;10;22;87.25786784;25.1987111;0;0;R;R;3063;4571;5091;8816;11740
ARR49361034;Beri;10;34;84.59941934;24.66858202;0;0;R;R;6984;9997;11561;10080;11739
ARR49372706;Manora;27;6;77.558795;20.219713;0;0;R;R;3933;6903;7252;10144;11738
ARR494063;Bilaspur;6;3;77.30276207;30.30359453;0;0;U;CT;4592;6560;7130;9621;11733
ARR49411032;Dinara;10;32;84.0616258;25.24698233;0;0;R;R;3299;4229;5032;9118;11733
ARR49423313;Sevugampatti;33;13;77.80448024;10.19858313;0;0;U;TP;7681;13475;16914;9902;11730
ARR4943309;Halwara;3;9;75.643459;30.725662;0;0;U;TP;2721;4150;4716;11024;11729
ARR4944104;Bhabdepur;10;4;85.45635746;26.60703217;0;0;R;R;3249;4923;6003;9140;11727
ARR45631918;Kautala;19;18;88.400191;22.063405;0;0;R;R;5728;7344;8346;11128;11725
ARR49462420;Kevadiya;24;20;73.697264;21.884407;0;0;U;CT;7170;10098;11097;12703;11723
ARR49472322;Pankhedi;23;22;76.83534876;23.33644019;0;0;U;CT;4551;7001;7072;9429;11723
ARR4566931;Pratapner;9;31;78.94122786;26.79078267;0;0;R;R;5466;7487;9106;9801;11720
ARR4949MAH1;Kelwa;27;21;72.73621996;19.59548078;0;0;R;R;1692;5836;6786;9137;11712
ARR495192;Jaroda;9;2;77.68770026;29.40175858;0;0;R;R;5430;6873;7471;9987;11708
ARR495694;Kaithal;9;4;78.77537739;28.42728808;0;0;R;R;3910;6207;7698;9296;11695
ARR4570915;Kundol;9;15;78.1584401;27.10769371;0;0;R;R;4092;6936;7301;9436;11694
ARR4958830;Chechat;8;30;75.886157;24.765295;0;0;U;CT;4198;6173;7694;10259;11690
ARR4961824;HameerGarh;8;24;74.63149934;25.18709496;0;0;U;CT;3376;6493;7237;9747;11678
ARR4962801;8PSD-B;8;1;72.884253;28.84471;0;0;R;R;7755;9232;9718;12147;11675
ARR4963609;Palukur;6;9;76.174133;29.778127;0;0;R;R;5214;8276;9179;10404;11674
ARR45753310;Kowthalam;33;10;77.5948;11.3673;0;0;U;TP;5196;8380;9062;11040;11670
ARR4965302;3STR;3;2;75.295058;31.584325;0;0;U;CT;4153;8653;8740;10925;11667
ARR49663315;Kannudayanpatti;33;15;78.47611189;10.62486755;0;0;R;R;3034;7401;8958;9681;11667
ARR4968930;Talgram;9;30;79.6503;27.0469;0;0;U;TP;2042;7042;9611;10363;11665
ARR4970946;Karnawal;9;46;81.32135;26.981158;0;0;R;TP;6291;9390;11047;12609;11663
ARR49711902;ChamurchiTeaGarden;19;2;89.088837;26.870213;0;0;R;R;3772;7254;8534;10045;11663
ARR49721915;BarGodagudar;19;15;87.8314999;22.21952629;0;0;R;R;4191;7484;8224;9824;11660
ARR49733312;Vedapatti;33;12;76.89310794;10.99975851;0;0;U;TP;6257;8455;8807;9732;11658
ARR4975961;Fariya;9;61;83.02325302;26.01973154;0;0;R;R;2164;5277;6434;8660;11656
ARR4976915;Akodia;9;15;77.8755;27.2377;0;0;U;TP;5013;7596;8347;10421;11652
ARR4977914;Ol;9;14;77.62418973;27.30354549;0;0;R;R;4104;6218;7917;9583;11648
ARR49782119;Chikiti;21;19;84.614974;19.201851;0;0;R;R;5703;9505;8004;10802;11645
ARR4587917;RajakaRampur;9;17;79.15422;27.559589;0;0;U;TP;5695;8375;9215;10721;11644
ARR49811902;Veeraganur;19;2;89.744606;26.488187;0;0;U;TP;4435;7154;8379;10547;11624
ARR49821906;Mahadipur;19;6;88.126088;24.849272;0;0;R;R;5032;6890;7880;10096;11622
ARR4983826;Mavli;8;26;73.97488784;24.79222476;0;0;U;CT;4109;7610;8561;9590;11617
ARR49843320;Atraulia;33;20;79.3943;10.8887;0;0;U;TP;5303;9323;9713;11281;11616
ARR4985316;Cheema;3;16;75.6857246;30.09389506;0;0;U;TP;4087;6287;7396;9245;11615
ARR4986814;NimbiJodhan;8;14;74.34396972;27.53251895;0;0;R;R;5603;6592;6939;9686;11614
ARR49872333;Rehti;23;33;77.43253307;22.73612852;0;0;U;TP;3507;6377;7502;9742;11611
ARR4988907;BisandaBuzurg;9;7;77.9716;29.202;0;0;U;TP;4767;8513;9206;10561;11611
ARR49892404;Vasai;24;4;72.563193;23.534172;0;0;R;R;557;944;1037;12102;11609
ARR4990953;Barouli;9;53;81.81306151;26.94103581;0;0;R;R;2385;6276;7753;9487;11608
ARR49913326;Sholapuram;33;26;77.561167;9.361987;0;0;R;R;4109;8056;10779;11834;11607
ARR4992914;Bajna;9;14;77.67781372;27.89738054;0;0;U;TP;4802;7112;7516;9368;11606
ARR49933314;Kallakudi;33;14;78.144815;10.940497;0;0;U;TP;5672;9003;9893;11491;11604
ARR4601929;PiparGaon;9;29;79.5117;27.3553;0;0;R;R;2345;7105;8480;10322;11597
ARR4995966;Sakaldiha;9;66;83.25889894;25.34636499;0;0;R;R;4396;5969;6551;8716;11596
ARR4996607;Asankhurd;6;7;76.866602;29.394793;0;0;U;CT;3907;7461;8238;10264;11589
ARR46042415;Kolagallu;24;15;72.775822;22.387459;0;0;R;R;2926;5737;7641;10001;11585
ARR49972823;Kurabalakota;28;23;78.481831;13.652595;0;0;R;R;2868;9252;9884;11485;11583
ARR46061818;MurphulaniTE;18;18;93.8219;26.4691;0;0;R;R;5783;8723;9243;10261;11582
ARR4998199;Khajurdihi;19;9;88.11985887;23.61805422;0;0;R;R;4981;7783;7862;9722;11580
ARR5001915;Jagner;9;15;77.60259995;26.8631856;0;0;U;TP;3942;7437;8773;9695;11575
ARR5004825;Bhim;8;25;74.08016433;25.73894094;0;0;U;CT;5490;10557;10772;8770;11568
ARR5005619;Hodal;6;19;77.367837;27.891911;0;0;U;M;4080;6916;8136;9572;11568
ARR5006102;KasbaMehsi;10;2;85.11850878;26.35590786;0;0;R;R;5011;7366;7890;9553;11566
ARR50071918;Amrabati;19;18;88.2593334;21.57816951;0;0;R;R;4621;7644;8055;9877;11566
ARR4614510;Lohaghat;5;10;80.08992145;29.40016605;0;0;U;TP;3011;5227;5707;8854;11565
ARR50082907;MunirabadProjectArea;29;7;76.338402;15.308221;0;0;U;CT;6092;9995;10638;11961;11565
ARR50103319;Kilvelur;33;19;79.741909;10.766295;0;0;U;TP;5734;8099;9265;10556;11560
ARR5011206;Mandramo;20;6;85.84264364;24.14740566;0;0;R;R;4390;6183;7274;9511;11558
ARR5012619;Banchari;6;19;77.3504026;27.93455129;0;0;R;R;5662;8088;8253;9709;11555
ARR50131019;Sathmalpur;10;19;85.87499371;25.86194517;0;0;R;R;4343;5640;6174;8757;11554
ARR5015959;Bulahwa;9;59;83.95866933;27.14418739;0;0;R;R;4527;6658;8562;9946;11553
ARR50162901;Murgod;29;1;74.929088;15.889715;0;0;R;R;5421;8604;10452;11033;11551
ARR5017324;Kinalur;32;4;75.89053164;11.45787253;0;0;R;R;4814;7641;9114;10113;11547
ARR50182803;Gambhiraopet;28;3;78.574142;18.307762;0;0;R;R;7056;10226;10652;11208;11545
ARR501992;Babri;9;2;77.4281863;29.49270926;0;0;R;R;4078;6578;7916;9739;11544
ARR502092;Kasrewa;9;2;77.5391317;29.30861779;0;0;R;R;3013;5381;7286;9889;11544
ARR50222822;Rajgamar;28;22;78.195244;13.9201;0;0;R;CT;3751;9617;10018;12600;11544
ARR5023958;Basntpur;9;58;83.26805177;27.02612726;0;0;R;R;3330;5943;6631;8749;11543
ARR50252012;Kharkhari;20;12;86.232019;23.771002;0;0;U;CT;1833;2381;2616;10955;11540
ARR50263329;Brahmadesam;33;29;77.43964;8.725781;0;0;R;R;5213;8167;8697;10587;11539
ARR4630199;Mangalkot;19;9;87.894656;23.52595;0;0;R;R;6668;9261;9647;10953;11537
ARR5027915;Dharmaram;9;15;77.8646;27.156;0;0;R;CT;5059;6570;6704;10030;11537
ARR50281909;Kandara;19;9;87.972959;23.731905;0;0;R;R;5853;8129;8836;10336;11534
ARR50292412;Dhamlej;24;12;70.61300651;20.78097536;0;0;R;R;4141;7018;7628;9565;11531
ARR503186;MalaKhera;8;6;76.62649797;27.38753682;0;0;R;R;2392;7249;7966;9502;11529
ARR50321811;Gohpur;18;11;93.6101;26.8871;0;0;U;TC;3865;7158;7535;9419;11528
ARR5034282;Nandipet;28;2;78.15238665;18.87731531;0;0;R;R;3381;6501;8647;9922;11525
ARR5035814;RiyanBari;8;14;74.23920194;26.54084705;0;0;R;R;2898;7432;8542;9350;11523
ARR5036915;Sarenda;9;15;77.75389502;26.97788563;0;0;R;R;3863;6547;7436;9776;11519
ARR50372318;Jiran;23;18;74.892825;24.308919;0;0;U;TP;2838;7671;9321;10523;11518
ARR5040914;Nandgaon;9;14;77.38625335;27.71105841;0;0;U;TP;4051;6751;8690;9960;11517
ARR46402822;Kundurpi;28;22;77.033805;14.292456;0;0;R;R;3928;6439;8771;10672;11516
ARR5041946;Vaso;9;46;81.374954;26.976076;0;0;R;CT;1713;4509;4746;11323;11514
ARR504599;Dautai;9;9;78.05404881;28.79595899;0;0;R;R;5076;7464;7857;9948;11510
ARR504766;Munak;6;6;76.84893109;29.51851848;0;0;R;R;3049;4620;5250;9719;11507
ARR5048804;Parihara;8;4;74.555782;27.929393;0;0;R;R;4069;7139;8434;10069;11506
ARR50492915;Sorab;29;15;75.09328617;14.37867592;0;0;U;TP;7112;8673;10450;9851;11503
ARR5050902;Barhi;9;2;77.256859;29.488602;0;0;R;R;5619;6459;6900;8710;11502
ARR5051959;ParasauniBuzurg;9;59;84.19913612;26.64701137;0;0;R;R;1800;5293;6098;8375;11502
ARR50523322;Kasare;33;22;78.9787;10.3602;0;0;U;TP;6824;9675;10338;10761;11501
ARR46502725;Nhavara;27;25;74.36974105;18.66301606;0;0;R;R;1958;3765;3963;9445;11498
ARR50551021;Dulhera;10;21;86.763301;25.6384;0;0;R;R;4687;8007;8857;10420;11498
ARR50573312;Thondamuthur;33;12;76.84071;10.99100545;0;0;U;TP;5667;6828;8408;9340;11492
ARR5058915;BamrauliKatara;9;15;78.10900179;27.12472533;0;0;R;R;3268;5446;7314;9280;11489
ARR5059310;KurchiBinodbati;3;10;75.290577;30.680606;0;0;U;NP;3962;8314;9271;10191;11487
ARR465598;SadakpurJonmana;9;8;77.224203;29.08758;0;0;R;R;4937;8297;9813;10324;11486
